"species","common","date","lat","long","ocean","fork","d15n","tp"
"Thunnus albacares","Yellowfin tuna","2003-25-07",-3.95,149.34,"PO",57,7.18,3.99
"Thunnus albacares","Yellowfin tuna","2003-26-07",-3.99,149.48,"PO",70,6.83,3.85
"Thunnus albacares","Yellowfin tuna","2003-26-07",-3.99,149.48,"PO",49,7.22,4.01
"Thunnus albacares","Yellowfin tuna","2003-13-10",-6.98,157.97,"PO",130,12.39,6.16
"Thunnus albacares","Yellowfin tuna","2003-13-10",-6.98,157.97,"PO",137,11.53,5.8
"Thunnus albacares","Yellowfin tuna","2003-15-10",-6.91,157.93,"PO",142,9.29,4.87
"Thunnus albacares","Yellowfin tuna","2003-15-10",-6.91,157.93,"PO",120,10.64,5.43
"Thunnus albacares","Yellowfin tuna","2003-30-09",-12.56,158.01,"PO",112,8.7,4.62
"Thunnus albacares","Yellowfin tuna","2003-07-10",-11.18,158.59,"PO",100,7.8,4.25
"Thunnus albacares","Yellowfin tuna","2003-09-10",-10.76,157.57,"PO",135,9.86,5.11
"Thunnus albacares","Yellowfin tuna","2003-09-10",-10.76,157.57,"PO",155,11.55,5.81
"Thunnus albacares","Yellowfin tuna","2003-17-09",-5.68,156.86,"PO",129,12.22,6.09
"Thunnus albacares","Yellowfin tuna","2003-17-09",-5.68,156.86,"PO",128,9.74,5.06
"Thunnus albacares","Yellowfin tuna","2004-20-08",-9.79,146.25,"PO",152,6.28,3.62
"Thunnus albacares","Yellowfin tuna","2004-21-08",-9.75,145.77,"PO",95,5.47,3.28
"Thunnus albacares","Yellowfin tuna","2004-21-08",-9.75,145.77,"PO",104,5.87,3.45
"Thunnus albacares","Yellowfin tuna","2004-22-08",-9.61,146.02,"PO",149,6.19,3.58
"Thunnus albacares","Yellowfin tuna","2004-22-08",-9.61,146.02,"PO",133,5.98,3.49
"Thunnus albacares","Yellowfin tuna","2004-22-08",-9.61,146.02,"PO",139,5.95,3.48
"Thunnus albacares","Yellowfin tuna","2004-22-08",-9.61,146.02,"PO",93,4.8,3
"Thunnus albacares","Yellowfin tuna","2004-19-06",0.24,176.96,"PO",129,9.27,4.86
"Thunnus albacares","Yellowfin tuna","2004-22-06",1.2,178.27,"PO",106,11.24,5.68
"Thunnus albacares","Yellowfin tuna","2004-22-06",1.2,178.27,"PO",53,9.28,4.87
"Thunnus albacares","Yellowfin tuna","2004-23-06",0.64,178.83,"PO",37,7.31,4.05
"Thunnus albacares","Yellowfin tuna","2004-24-06",1.38,179.52,"PO",37,6.65,3.77
"Thunnus albacares","Yellowfin tuna","2004-24-06",1.38,179.52,"PO",39,11.15,5.65
"Thunnus albacares","Yellowfin tuna","2004-25-06",1.37,179.81,"PO",42,7.53,4.14
"Thunnus albacares","Yellowfin tuna","2004-26-06",0.85,178.91,"PO",54,8,4.33
"Thunnus albacares","Yellowfin tuna","2004-26-06",0.85,178.91,"PO",47,11.86,5.94
"Thunnus albacares","Yellowfin tuna","2004-27-06",-0.24,177.24,"PO",56,8.68,4.62
"Thunnus albacares","Yellowfin tuna","2004-27-06",-0.24,177.24,"PO",53,9.3,4.88
"Thunnus albacares","Yellowfin tuna","2004-28-06",1.57,176.61,"PO",43,10,5.17
"Thunnus albacares","Yellowfin tuna","2004-28-06",1.57,176.61,"PO",42,12.29,6.12
"Thunnus albacares","Yellowfin tuna","2004-29-06",2.06,176.41,"PO",45,11.08,5.62
"Thunnus albacares","Yellowfin tuna","2004-29-06",2.06,176.41,"PO",53,12.54,6.22
"Thunnus albacares","Yellowfin tuna","2004-13-07",1.81,179.22,"PO",107,8.42,4.51
"Thunnus albacares","Yellowfin tuna","2004-15-07",4.34,-176.66,"PO",49,10.47,5.36
"Thunnus albacares","Yellowfin tuna","2004-15-07",4.34,-176.66,"PO",54,12.58,6.24
"Thunnus albacares","Yellowfin tuna","2004-29-03",-0.84,163.09,"PO",47,12.3,6.13
"Thunnus albacares","Yellowfin tuna","2004-29-03",-0.84,163.09,"PO",45,16.28,7.78
"Thunnus albacares","Yellowfin tuna","2004-30-03",-0.85,163.5,"PO",46,14.93,7.22
"Thunnus albacares","Yellowfin tuna","2004-30-03",-0.85,163.5,"PO",46,11.64,5.85
"Thunnus albacares","Yellowfin tuna","2004-05-04",-0.65,163.67,"PO",37,17.3,8.21
"Thunnus albacares","Yellowfin tuna","2004-05-04",-0.65,163.67,"PO",45,13.44,6.6
"Thunnus albacares","Yellowfin tuna","2004-06-04",-1.14,165.8,"PO",46,15.63,7.51
"Thunnus albacares","Yellowfin tuna","2004-06-04",-1.14,165.8,"PO",46,13.42,6.59
"Thunnus albacares","Yellowfin tuna","2004-07-04",-1.62,166.48,"PO",50,12.21,6.09
"Thunnus albacares","Yellowfin tuna","2004-08-04",-2.44,170.07,"PO",47,13.78,6.74
"Thunnus albacares","Yellowfin tuna","2004-08-04",-2.44,170.07,"PO",45,12.39,6.16
"Thunnus albacares","Yellowfin tuna","2004-09-04",-1.82,173.19,"PO",47,8.65,4.6
"Thunnus albacares","Yellowfin tuna","2004-09-04",-1.82,173.19,"PO",51,8.75,4.65
"Thunnus albacares","Yellowfin tuna","2004-10-04",-1.57,173.21,"PO",92,8.64,4.6
"Thunnus albacares","Yellowfin tuna","2004-10-04",-1.57,173.21,"PO",98,10.42,5.34
"Thunnus albacares","Yellowfin tuna","2004-11-04",-1.42,173.06,"PO",48,9.28,4.87
"Thunnus albacares","Yellowfin tuna","2004-11-04",-1.42,173.06,"PO",45,10.8,5.5
"Thunnus albacares","Yellowfin tuna","2004-12-04",-1.51,172.52,"PO",48,8.89,4.7
"Thunnus albacares","Yellowfin tuna","2004-12-04",-1.51,172.52,"PO",49,8.68,4.62
"Thunnus albacares","Yellowfin tuna","2004-13-04",-1.25,170.63,"PO",48,10.68,5.45
"Thunnus albacares","Yellowfin tuna","2004-13-04",-1.25,170.63,"PO",47,8.85,4.69
"Thunnus albacares","Yellowfin tuna","2004-14-04",-1.41,173.9,"PO",48,8.91,4.71
"Thunnus albacares","Yellowfin tuna","2004-14-04",-1.41,173.9,"PO",48,9.36,4.9
"Thunnus albacares","Yellowfin tuna","2004-10-09",8.72,158.34,"PO",44,8.1,4.38
"Thunnus albacares","Yellowfin tuna","2004-11-09",8.98,157.91,"PO",102,10.71,5.46
"Thunnus albacares","Yellowfin tuna","2004-11-09",8.98,157.91,"PO",93,8.23,4.43
"Thunnus albacares","Yellowfin tuna","2004-12-09",8.83,157.79,"PO",106,7.99,4.33
"Thunnus albacares","Yellowfin tuna","2004-13-09",8.5,157.59,"PO",103,8.83,4.68
"Thunnus albacares","Yellowfin tuna","2004-15-09",8.25,157.33,"PO",61,8.04,4.35
"Thunnus albacares","Yellowfin tuna","2004-20-10",-11.75,163.39,"PO",137,10.36,5.32
"Thunnus albacares","Yellowfin tuna","2004-20-10",-11.75,163.39,"PO",148,9.47,4.95
"Thunnus albacares","Yellowfin tuna","2004-21-10",-11.85,163.29,"PO",114,9.07,4.78
"Thunnus albacares","Yellowfin tuna","2005-18-01",6.55,167.6,"PO",88,8.46,4.53
"Thunnus albacares","Yellowfin tuna","2005-23-02",-5.79,155.86,"PO",46,7.81,4.25
"Thunnus albacares","Yellowfin tuna","2005-23-02",-5.79,155.86,"PO",43,8.1,4.38
"Thunnus albacares","Yellowfin tuna","2005-24-02",-5.79,156.02,"PO",40,7.59,4.16
"Thunnus albacares","Yellowfin tuna","2005-24-02",-5.79,156.02,"PO",41,7.45,4.1
"Thunnus albacares","Yellowfin tuna","2005-07-05",-7.59,158.95,"PO",45,8.14,4.39
"Thunnus albacares","Yellowfin tuna","2005-07-05",-7.59,158.95,"PO",40,7.08,3.95
"Thunnus albacares","Yellowfin tuna","2005-07-05",-7.59,158.95,"PO",54,7.63,4.18
"Thunnus albacares","Yellowfin tuna","2005-09-05",-6.9,163.01,"PO",31,5.53,3.3
"Thunnus albacares","Yellowfin tuna","2005-09-05",-6.9,163.01,"PO",48,7.6,4.17
"Thunnus albacares","Yellowfin tuna","2005-13-05",-5.47,155.93,"PO",63,10.18,5.24
"Thunnus albacares","Yellowfin tuna","2005-13-05",-5.47,155.93,"PO",64,10.77,5.49
"Thunnus albacares","Yellowfin tuna","2005-14-05",-5.73,156.12,"PO",83,10.91,5.55
"Thunnus albacares","Yellowfin tuna","2005-14-05",-5.73,156.12,"PO",54,10.19,5.25
"Thunnus albacares","Yellowfin tuna","2005-14-05",-5.73,156.12,"PO",45,9.21,4.84
"Thunnus albacares","Yellowfin tuna","2005-14-05",-5.73,156.12,"PO",37,13.79,6.75
"Thunnus albacares","Yellowfin tuna","2005-17-05",-5.73,156.12,"PO",42,11.02,5.59
"Thunnus albacares","Yellowfin tuna","2005-17-05",-5.73,156.12,"PO",42,13.84,6.77
"Thunnus albacares","Yellowfin tuna","2005-17-05",-5.73,156.12,"PO",41,10.12,5.22
"Thunnus albacares","Yellowfin tuna","2005-17-05",-5.73,156.12,"PO",41,14.28,6.95
"Thunnus albacares","Yellowfin tuna","2005-17-05",-5.73,156.12,"PO",42,13.92,6.8
"Thunnus albacares","Yellowfin tuna","2005-17-05",-5.73,156.12,"PO",42,13.76,6.73
"Thunnus albacares","Yellowfin tuna","2005-17-05",-5.73,156.12,"PO",37,13.69,6.7
"Thunnus albacares","Yellowfin tuna","2005-17-05",-5.73,156.12,"PO",42,13.76,6.73
"Thunnus albacares","Yellowfin tuna","2005-20-05",-7.49,159.16,"PO",41,7.24,4.02
"Thunnus albacares","Yellowfin tuna","2005-20-05",-7.49,159.16,"PO",85,9.2,4.83
"Thunnus albacares","Yellowfin tuna","2005-20-05",-7.49,159.16,"PO",91,8.65,4.6
"Thunnus albacares","Yellowfin tuna","2006-27-08",-4.48,150.07,"PO",39.2,8.26,4.44
"Thunnus albacares","Yellowfin tuna","2006-27-08",-4.48,150.07,"PO",36,7.56,4.15
"Thunnus albacares","Yellowfin tuna","2006-03-09",-4.94,148.71,"PO",37.2,6.85,3.85
"Thunnus albacares","Yellowfin tuna","2006-03-09",-4.94,148.71,"PO",33.6,7.52,4.13
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",60.3,9.9,5.12
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",62,9.31,4.88
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",56,10.7,5.46
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",57.3,9.28,4.87
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",55.2,9.06,4.78
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",59.9,9.97,5.15
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",61.3,10.57,5.4
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",63,10.34,5.31
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",56.4,9.03,4.76
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",53.6,10.46,5.36
"Thunnus albacares","Yellowfin tuna","2006-20-09",-2.95,145.12,"PO",56.5,9.32,4.88
"Thunnus albacares","Yellowfin tuna","2005-12-06",-9.92,-176.15,"PO",118,3.95,2.65
"Thunnus albacares","Yellowfin tuna","2005-14-06",-10.17,-176.6,"PO",125,4.82,3.01
"Thunnus albacares","Yellowfin tuna","2005-16-06",-10.57,-177.02,"PO",118,7.62,4.18
"Thunnus albacares","Yellowfin tuna","2005-18-06",-11.38,-177.38,"PO",118,10.38,5.32
"Thunnus albacares","Yellowfin tuna","2005-19-06",-12.28,-177.92,"PO",129,4.57,2.9
"Thunnus albacares","Yellowfin tuna","2005-19-06",-12.28,-177.92,"PO",128,4.37,2.82
"Thunnus albacares","Yellowfin tuna","2005-21-06",-13.98,-178.17,"PO",135,5.82,3.43
"Thunnus albacares","Yellowfin tuna","2003-25-10",-4.25,164.3,"PO",63,13.05,6.44
"Thunnus albacares","Yellowfin tuna","2003-04-11",-3.45,177,"PO",99,8.62,4.59
"Thunnus albacares","Yellowfin tuna","2003-12-11",-2.13,178.47,"PO",84,8.46,4.53
"Thunnus albacares","Yellowfin tuna","2004-23-10",-3.94,147.08,"PO",52,10.47,5.36
"Thunnus albacares","Yellowfin tuna","2004-23-10",-3.94,147.08,"PO",60,8.79,4.66
"Thunnus albacares","Yellowfin tuna","2004-24-10",-3.68,147.17,"PO",60,8.96,4.73
"Thunnus albacares","Yellowfin tuna","2004-24-10",-3.68,147.17,"PO",56,9.66,5.03
"Thunnus albacares","Yellowfin tuna","2004-27-10",-3.71,147.5,"PO",58,10.39,5.33
"Thunnus albacares","Yellowfin tuna","2004-27-10",-3.71,147.5,"PO",51,11.03,5.6
"Thunnus albacares","Yellowfin tuna","2004-27-10",-3.71,147.5,"PO",64,10.88,5.53
"Thunnus albacares","Yellowfin tuna","2004-28-10",-3.81,147.33,"PO",60,9.47,4.95
"Thunnus albacares","Yellowfin tuna","2004-28-10",-3.81,147.33,"PO",58,9.81,5.09
"Thunnus albacares","Yellowfin tuna","2004-04-11",-3.07,148.47,"PO",71,9.59,5
"Thunnus albacares","Yellowfin tuna","2004-15-04",-13.12,160.21,"PO",94,9.1,4.79
"Thunnus albacares","Yellowfin tuna","2004-15-04",-13.12,160.21,"PO",112,7.5,4.12
"Thunnus albacares","Yellowfin tuna","2004-25-10",-11.76,163.23,"PO",147,9.02,4.76
"Thunnus albacares","Yellowfin tuna","2004-25-10",-11.76,163.23,"PO",125,10.46,5.36
"Thunnus albacares","Yellowfin tuna","2004-29-10",-11.93,159.09,"PO",110,10.33,5.3
"Thunnus albacares","Yellowfin tuna","2004-29-10",-11.93,159.09,"PO",110,10.36,5.32
"Thunnus albacares","Yellowfin tuna","2005-28-07",-3.83,148.25,"PO",79,9.37,4.9
"Thunnus albacares","Yellowfin tuna","2005-28-07",-3.83,148.25,"PO",78,8.28,4.45
"Thunnus albacares","Yellowfin tuna","2005-28-07",-3.83,148.25,"PO",74,7.49,4.12
"Thunnus albacares","Yellowfin tuna","2005-28-07",-3.83,148.25,"PO",49,9.87,5.11
"Thunnus albacares","Yellowfin tuna","2005-28-07",-3.83,148.25,"PO",49,10.87,5.53
"Thunnus albacares","Yellowfin tuna","2005-28-07",-3.83,148.25,"PO",46,7.22,4.01
"Thunnus albacares","Yellowfin tuna","2005-28-07",-3.83,148.25,"PO",49,8.25,4.44
"Thunnus albacares","Yellowfin tuna","2005-28-07",-3.83,148.25,"PO",83,8.92,4.72
"Thunnus albacares","Yellowfin tuna","2005-28-07",-3.83,148.25,"PO",51,7.39,4.08
"Thunnus albacares","Yellowfin tuna","2005-30-07",-3.94,147.07,"PO",79,7.77,4.24
"Thunnus albacares","Yellowfin tuna","2005-30-07",-3.94,147.07,"PO",75,7.66,4.19
"Thunnus albacares","Yellowfin tuna","2005-30-07",-3.94,147.07,"PO",48,10.41,5.34
"Thunnus albacares","Yellowfin tuna","2005-02-08",-3.81,147.06,"PO",53,11.05,5.6
"Thunnus albacares","Yellowfin tuna","2005-02-08",-3.81,147.06,"PO",50,11,5.58
"Thunnus albacares","Yellowfin tuna","2005-02-08",-3.81,147.06,"PO",51,8.76,4.65
"Thunnus albacares","Yellowfin tuna","2005-02-08",-3.81,147.06,"PO",50,10.3,5.29
"Thunnus albacares","Yellowfin tuna","2005-02-08",-3.81,147.06,"PO",53,12.08,6.03
"Thunnus albacares","Yellowfin tuna","2005-02-08",-3.81,147.06,"PO",48,10.58,5.41
"Thunnus albacares","Yellowfin tuna","2005-28-08",-3.79,147.14,"PO",88,8.8,4.67
"Thunnus albacares","Yellowfin tuna","2005-28-08",-3.79,147.14,"PO",86,7.94,4.31
"Thunnus albacares","Yellowfin tuna","2005-28-08",-3.79,147.14,"PO",81,9.23,4.85
"Thunnus albacares","Yellowfin tuna","2005-28-08",-3.79,147.14,"PO",89,8.46,4.53
"Thunnus albacares","Yellowfin tuna","2005-19-09",-15.78,175.98,"PO",126,12.37,6.15
"Thunnus albacares","Yellowfin tuna","2005-19-09",-15.78,175.98,"PO",86,10.2,5.25
"Thunnus albacares","Yellowfin tuna","2005-20-09",-16.08,175.76,"PO",135,8.51,4.55
"Thunnus albacares","Yellowfin tuna","2005-22-09",-13.15,174.74,"PO",98,8.49,4.54
"Thunnus albacares","Yellowfin tuna","2005-22-09",-13.15,174.74,"PO",92,10.37,5.32
"Thunnus albacares","Yellowfin tuna","2005-22-09",-13.15,174.74,"PO",NA,6.73,3.8
"Thunnus albacares","Yellowfin tuna","2005-24-09",-12.97,174.35,"PO",99,11.02,5.59
"Thunnus albacares","Yellowfin tuna","2005-27-09",-13.39,174.22,"PO",135,7.01,3.92
"Thunnus albacares","Yellowfin tuna","2005-27-09",-13.39,174.22,"PO",123,9.44,4.93
"Thunnus albacares","Yellowfin tuna","2005-29-09",-13.74,174.71,"PO",91,8.66,4.61
"Thunnus albacares","Yellowfin tuna","2005-29-09",-13.74,174.71,"PO",88,10.64,5.43
"Thunnus albacares","Yellowfin tuna","2006-10-10",-4.67,149.57,"PO",68,8.63,4.6
"Thunnus albacares","Yellowfin tuna","2006-10-10",-4.67,149.57,"PO",148,8.96,4.73
"Thunnus albacares","Yellowfin tuna","2006-10-10",-4.67,149.57,"PO",114,8.09,4.37
"Thunnus albacares","Yellowfin tuna","2006-20-10",-3.76,145.33,"PO",32,8.66,4.61
"Thunnus albacares","Yellowfin tuna","2006-20-10",-3.76,145.33,"PO",45,9.22,4.84
"Thunnus albacares","Yellowfin tuna","2006-20-10",-3.76,145.33,"PO",47,8.93,4.72
"Thunnus albacares","Yellowfin tuna","2006-20-10",-3.76,145.33,"PO",33,8.82,4.68
"Thunnus albacares","Yellowfin tuna","2006-20-10",-3.76,145.33,"PO",33,9.57,4.99
"Thunnus albacares","Yellowfin tuna","2003-21-08",-8.23,-110.32,"PO",63,5.43,3.26
"Thunnus albacares","Yellowfin tuna","2003-16-08",6.18,-124.92,"PO",61,6.61,3.75
"Thunnus albacares","Yellowfin tuna","2003-16-08",7.03,-96.73,"PO",50.7,7.59,4.16
"Thunnus albacares","Yellowfin tuna","2003-06-10",11.68,-120.28,"PO",80.6,3.78,2.58
"Thunnus albacares","Yellowfin tuna","2003-15-10",4.7,-103.63,"PO",41.6,8.44,4.52
"Thunnus albacares","Yellowfin tuna","2003-23-10",-6.92,-113.05,"PO",46.2,2.75,2.15
"Thunnus albacares","Yellowfin tuna","2003-26-10",-4.25,-123.57,"PO",40.5,3.43,2.43
"Thunnus albacares","Yellowfin tuna","2003-26-09",3.93,-91.33,"PO",53.4,5.6,3.33
"Thunnus albacares","Yellowfin tuna","2003-09-09",24.25,-112.32,"PO",64.3,12,6
"Thunnus albacares","Yellowfin tuna","2003-09-09",24.25,-112.32,"PO",109.6,12.74,6.31
"Thunnus albacares","Yellowfin tuna","2003-23-09",12.57,-115.55,"PO",74.6,3.57,2.49
"Thunnus albacares","Yellowfin tuna","2003-23-09",12.57,-115.55,"PO",101.2,3.71,2.55
"Thunnus albacares","Yellowfin tuna","2003-07-10",11.87,-125.52,"PO",76.8,4.79,3
"Thunnus albacares","Yellowfin tuna","2003-07-10",11.87,-125.52,"PO",123.8,4.47,2.86
"Thunnus albacares","Yellowfin tuna","2003-09-10",11.33,-127.33,"PO",81.5,5.09,3.12
"Thunnus albacares","Yellowfin tuna","2003-09-10",11.33,-127.33,"PO",120.9,5.03,3.1
"Thunnus albacares","Yellowfin tuna","2003-29-09",5.85,-98.1,"PO",58.4,8.48,4.53
"Thunnus albacares","Yellowfin tuna","2003-01-10",3.08,-100.85,"PO",61.3,8.89,4.7
"Thunnus albacares","Yellowfin tuna","2003-12-10",-1.18,-136.27,"PO",59.5,7.5,4.12
"Thunnus albacares","Yellowfin tuna","2003-12-10",-1.18,-136.27,"PO",105.2,7.58,4.16
"Thunnus albacares","Yellowfin tuna","2003-29-09",12.18,-113.43,"PO",81.5,4.47,2.86
"Thunnus albacares","Yellowfin tuna","2003-29-09",12.18,-113.43,"PO",94.6,4.27,2.78
"Thunnus albacares","Yellowfin tuna","2003-08-10",11.73,-120.73,"PO",74.8,4.41,2.84
"Thunnus albacares","Yellowfin tuna","2003-08-10",11.73,-120.73,"PO",120.1,4.35,2.81
"Thunnus albacares","Yellowfin tuna","2003-14-10",11.78,-114.68,"PO",85.3,4,2.67
"Thunnus albacares","Yellowfin tuna","2003-14-10",11.78,-114.68,"PO",101.2,5.53,3.3
"Thunnus albacares","Yellowfin tuna","2003-21-10",13.75,-113.07,"PO",80.1,4.65,2.94
"Thunnus albacares","Yellowfin tuna","2003-21-10",13.75,-113.07,"PO",93.4,4.67,2.95
"Thunnus albacares","Yellowfin tuna","2003-24-10",10.53,-109.02,"PO",68.2,3.49,2.45
"Thunnus albacares","Yellowfin tuna","2003-27-10",11.35,-113,"PO",61.1,3.7,2.54
"Thunnus albacares","Yellowfin tuna","2003-27-10",11.35,-113,"PO",94.1,4.12,2.72
"Thunnus albacares","Yellowfin tuna","2003-24-09",13.65,-113.73,"PO",76.6,4.2,2.75
"Thunnus albacares","Yellowfin tuna","2003-24-09",13.65,-113.73,"PO",92.5,5.03,3.1
"Thunnus albacares","Yellowfin tuna","2003-07-10",11.18,-119.18,"PO",69,4.36,2.82
"Thunnus albacares","Yellowfin tuna","2003-07-10",11.18,-119.18,"PO",90,3.71,2.55
"Thunnus albacares","Yellowfin tuna","2003-27-10",21.65,-110.68,"PO",82.6,11.47,5.78
"Thunnus albacares","Yellowfin tuna","2003-27-10",21.65,-110.68,"PO",98.8,11.21,5.67
"Thunnus albacares","Yellowfin tuna","2003-27-10",3.95,-93.68,"PO",49.1,7.69,4.2
"Thunnus albacares","Yellowfin tuna","2003-07-11",-2.77,-139.15,"PO",39.6,4.88,3.03
"Thunnus albacares","Yellowfin tuna","2004-01-03",-3.32,-106.2,"PO",44.3,7.38,4.08
"Thunnus albacares","Yellowfin tuna","2004-17-05",2.67,-80.05,"PO",32.4,NA,NA
"Thunnus albacares","Yellowfin tuna","2004-02-03",-2.08,-112.42,"PO",145.2,7.96,4.32
"Thunnus albacares","Yellowfin tuna","2004-03-03",-2.4,-117.5,"PO",139.8,8.29,4.45
"Thunnus albacares","Yellowfin tuna","2004-10-03",2.6,-112,"PO",84.8,6.82,3.84
"Thunnus albacares","Yellowfin tuna","2004-10-03",2.6,-112,"PO",133.4,7.48,4.12
"Thunnus albacares","Yellowfin tuna","2004-14-03",9.55,-103.22,"PO",66.8,4.89,3.04
"Thunnus albacares","Yellowfin tuna","2004-14-03",9.55,-103.22,"PO",93.4,5.49,3.29
"Thunnus albacares","Yellowfin tuna","2004-15-03",13.4,-101.77,"PO",65.2,NA,NA
"Thunnus albacares","Yellowfin tuna","2004-16-03",16.12,-101.53,"PO",57.9,4.17,2.74
"Thunnus albacares","Yellowfin tuna","2004-19-03",14.63,-97.73,"PO",68.7,NA,NA
"Thunnus albacares","Yellowfin tuna","2004-13-03",-10.68,-90.02,"PO",50.8,4.38,2.83
"Thunnus albacares","Yellowfin tuna","2004-27-03",-4.53,-147.67,"PO",45.5,1.63,1.68
"Thunnus albacares","Yellowfin tuna","2004-28-03",-3,-151.05,"PO",46.1,4.27,2.78
"Thunnus albacares","Yellowfin tuna","2004-15-03",-5.33,-128.47,"PO",41.6,3.25,2.35
"Thunnus albacares","Yellowfin tuna","2004-18-03",-3.77,-134.37,"PO",44.4,4.37,2.82
"Thunnus albacares","Yellowfin tuna","2004-03-04",-10.38,-91.85,"PO",49.6,5.52,3.3
"Thunnus albacares","Yellowfin tuna","2004-17-04",-9.83,-121.97,"PO",52.2,2.35,1.98
"Thunnus albacares","Yellowfin tuna","2004-19-04",-10.05,-125.03,"PO",51.2,2.75,2.15
"Thunnus albacares","Yellowfin tuna","2004-31-05",14.73,-121.12,"PO",72.4,4.64,2.93
"Thunnus albacares","Yellowfin tuna","2004-31-05",14.73,-121.12,"PO",99.7,4.58,2.91
"Thunnus albacares","Yellowfin tuna","2004-04-06",8.9,-131.72,"PO",48.8,8.41,4.5
"Thunnus albacares","Yellowfin tuna","2004-31-05",4.32,-131.05,"PO",47.3,7.98,4.32
"Thunnus albacares","Yellowfin tuna","2004-01-06",5.12,-136,"PO",45.7,5.16,3.15
"Thunnus albacares","Yellowfin tuna","2004-01-06",3.43,-118.53,"PO",52,8.07,4.36
"Thunnus albacares","Yellowfin tuna","2004-17-06",5.35,-122.07,"PO",102.1,7.34,4.06
"Thunnus albacares","Yellowfin tuna","2004-17-06",5.35,-122.07,"PO",53.9,7.15,3.98
"Thunnus albacares","Yellowfin tuna","2004-05-06",15.4,-109.87,"PO",73.3,4.52,2.88
"Thunnus albacares","Yellowfin tuna","2004-05-06",15.4,-109.87,"PO",106.2,5.07,3.11
"Thunnus albacares","Yellowfin tuna","2004-13-06",16.25,-106.27,"PO",70.5,4.84,3.02
"Thunnus albacares","Yellowfin tuna","2004-23-06",21.12,-114.6,"PO",58,10.74,5.48
"Thunnus albacares","Yellowfin tuna","2004-02-07",17.7,-114.25,"PO",60.8,7.73,4.22
"Thunnus albacares","Yellowfin tuna","2004-17-07",-8.9,-134.22,"PO",63,2.8,2.17
"Thunnus albacares","Yellowfin tuna","2004-17-07",-8.9,-134.22,"PO",103.4,7.02,3.92
"Thunnus albacares","Yellowfin tuna","2004-23-07",1.87,-139.82,"PO",105.7,10.54,5.39
"Thunnus albacares","Yellowfin tuna","2004-23-07",1.87,-139.82,"PO",49.3,8.11,4.38
"Thunnus albacares","Yellowfin tuna","2004-10-07",3.27,-98.5,"PO",40,7.19,4
"Thunnus albacares","Yellowfin tuna","2004-14-07",7.17,-111.95,"PO",45.8,6.3,3.62
"Thunnus albacares","Yellowfin tuna","2004-21-07",4.63,-121.95,"PO",43.3,8.16,4.4
"Thunnus albacares","Yellowfin tuna","2004-13-07",18.08,-119.6,"PO",52.5,8.57,4.57
"Thunnus albacares","Yellowfin tuna","2004-16-08",18.15,-116.95,"PO",78.9,8.55,4.56
"Thunnus albacares","Yellowfin tuna","2004-16-08",18.15,-116.95,"PO",122.2,9.01,4.75
"Thunnus albacares","Yellowfin tuna","2004-25-06",3.65,-107.08,"PO",43.3,7.92,4.3
"Thunnus albacares","Yellowfin tuna","2004-30-07",4.5,-125.9,"PO",51.8,9.4,4.92
"Thunnus albacares","Yellowfin tuna","2004-04-08",11.65,-107.35,"PO",94.2,4.44,2.85
"Thunnus albacares","Yellowfin tuna","2004-04-08",11.65,-107.35,"PO",81.9,3.98,2.66
"Thunnus albacares","Yellowfin tuna","2004-06-08",8.85,-106.93,"PO",67.8,5.29,3.2
"Thunnus albacares","Yellowfin tuna","2004-06-08",8.85,-106.93,"PO",102.5,5.06,3.11
"Thunnus albacares","Yellowfin tuna","2004-21-07",19.02,-115.68,"PO",129.3,10.96,5.57
"Thunnus albacares","Yellowfin tuna","2004-21-07",19.02,-115.68,"PO",72.8,10.09,5.2
"Thunnus albacares","Yellowfin tuna","2004-14-08",18.05,-117.25,"PO",64,8.57,4.57
